Employee ID,Name,Department,Job Role,Performance Score,KPI Score,Attendance (%),Peer Rating,Task Completion (%),Work Hours Logged,Manager Feedback,Training Hours,Promotion Eligibility,EngagementScore,Engagement_Category
322852,Chirag Karnik,Marketing,SEO Specialist,75,89.93,80.75,4.3,84.02,46,4.9,21,No,87.15,HIGH
562680,Samaira Doctor,Sales,Account Manager,61,92.58,83.95,4.9,89.83,46,5.0,6,No,92.6,HIGH
189011,Lakshay Seshadri,HR,HR Manager,83,73.23,83.18,3.3,70.11,52,3.7,24,No,72.99,MEDIUM
969750,Drishya Ganguly,Finance,Financial Analyst,56,71.17,86.78,3.1,92.87,44,4.9,5,No,84.33,HIGH
809309,Nirvi Thaker,HR,HR Manager,89,78.47,92.26,3.4,88.1,35,4.1,25,Yes,82.73,HIGH
562858,Siya Cheema,HR,HR Manager,50,78.04,93.33,3.9,93.57,41,3.8,6,No,85.34,HIGH
428390,Sara Dugar,Sales,Business Development,96,83.13,76.73,4.0,77.98,49,3.3,0,No,76.25,HIGH
272738,Uthkarsh Agate,Marketing,Marketing Executive,75,91.88,82.33,4.1,80.17,41,4.1,24,No,82.51,HIGH
480631,Nehmat Anand,IT,Cybersecurity Specialist,97,92.31,75.91,4.9,99.62,40,3.7,26,No,88.7,HIGH
815734,Kismat Sankar,Marketing,Content Strategist,73,91.85,79.81,4.8,94.98,45,4.3,20,No,90.04,HIGH
660612,Jivin Choudhary,Marketing,Marketing Executive,82,75.33,99.97,4.4,74.23,53,3.3,17,No,80.6,HIGH
677809,Hridaan Tara,Marketing,Content Strategist,52,90.77,79.97,4.3,88.16,37,4.3,12,No,85.92,HIGH
252553,Hazel Gandhi,Finance,Auditor,59,61.41,99.13,3.9,76.28,45,3.4,10,No,78.05,HIGH
699840,Nishith Doshi,Finance,Accountant,97,69.21,93.34,4.2,76.38,51,4.3,27,Yes,82.5,HIGH
327774,Darshit Walia,IT,Cybersecurity Specialist,68,63.56,80.83,3.8,95.41,45,4.3,3,No,83.54,HIGH
346594,Parinaaz Singh,Marketing,SEO Specialist,73,69.99,76.11,3.7,81.31,55,4.2,28,No,78.21,HIGH
199042,Yakshit Badami,Marketing,Content Strategist,53,69.11,85.84,4.6,86.05,54,4.7,27,No,87.09,HIGH
735632,Jivika Dhingra,Finance,Financial Analyst,93,60.1,76.83,3.1,76.8,40,3.5,9,No,70.82,MEDIUM
325772,Hansh Yadav,Finance,Accountant,91,76.43,87.32,4.0,93.17,38,4.9,26,Yes,88.66,HIGH
255134,Aarav Doshi,Sales,Sales Executive,57,69.93,79.47,3.7,74.74,51,4.6,28,No,78.51,HIGH
301570,Ira Kari,IT,Cybersecurity Specialist,51,91.26,80.27,4.9,86.15,48,4.2,8,No,87.43,HIGH
462986,Anya Buch,Marketing,SEO Specialist,69,81.72,88.14,3.7,78.33,48,4.9,2,No,83.7,HIGH
650706,Tarini Maharaj,Finance,Financial Analyst,86,89.14,81.28,4.1,88.52,53,4.1,28,Yes,84.53,HIGH
530965,Advik Sinha,Sales,Business Development,94,85.29,89.14,4.1,85.71,44,4.1,28,Yes,84.87,HIGH
994421,Drishya Karpe,Finance,Accountant,88,90.85,86.07,3.9,94.16,40,4.5,21,Yes,88.15,HIGH
202456,Sara Borra,Marketing,Content Strategist,94,86.13,86.42,4.0,97.74,38,4.6,27,Yes,89.62,HIGH
629224,Uthkarsh Deshpande,Finance,Auditor,63,61.77,90.03,4.4,79.07,40,3.7,5,No,80.3,HIGH
365926,Nitara Joshi,Finance,Financial Analyst,55,73.1,76.01,4.9,70.48,45,4.4,19,No,80.86,HIGH
691758,Adira Banik,Sales,Business Development,75,87.55,90.57,3.3,77.92,41,4.1,15,No,79.84,HIGH
163408,Advik Randhawa,Sales,Account Manager,98,83.32,75.11,3.4,81.51,35,4.8,3,Yes,80.61,HIGH
204347,Baiju Cheema,HR,Employee Relations,99,68.63,78.93,4.8,86.44,42,3.1,28,No,80.18,HIGH
686703,Eshani Thaman,IT,Cybersecurity Specialist,66,71.65,85.44,3.9,97.17,39,4.5,14,No,87.0,HIGH
547935,Hridaan Khurana,Finance,Accountant,68,66.26,87.5,4.2,71.44,41,3.6,8,No,76.76,HIGH
182021,Prerak Lal,Finance,Financial Analyst,80,61.97,99.82,3.8,78.82,42,4.4,9,No,82.61,HIGH
860241,Indrans Keer,Finance,Accountant,100,90.5,88.31,4.4,95.61,39,4.2,25,Yes,89.8,HIGH
393464,Tiya Ramakrishnan,Marketing,SEO Specialist,50,83.72,80.44,3.1,94.81,35,3.6,5,No,79.7,HIGH
439957,Diya Dalal,IT,Software Engineer,64,83.72,93.54,4.8,98.21,51,4.6,30,No,94.14,HIGH
109592,Ritvik Kashyap,HR,HR Manager,66,69.52,90.43,3.9,71.63,39,3.3,12,No,75.33,HIGH
232245,Eva Bhavsar,Finance,Financial Analyst,70,77.22,77.97,4.2,91.86,40,4.8,14,No,86.87,HIGH
690155,Saanvi Bora,Finance,Financial Analyst,83,79.04,78.8,3.7,83.58,35,4.0,13,No,79.54,HIGH
535543,Vardaniya Kale,Marketing,Content Strategist,86,70.41,98.32,4.0,99.35,38,4.0,2,No,88.51,HIGH
251693,Riaan Sachdev,HR,HR Manager,87,82.14,91.39,3.7,93.0,44,3.2,1,No,81.99,HIGH
934202,Adah Kade,IT,Cybersecurity Specialist,52,64.93,92.65,3.0,77.73,43,4.0,15,No,76.34,HIGH
107707,Khushi Mander,IT,Cybersecurity Specialist,67,87.86,75.38,5.0,73.89,48,4.1,8,No,82.43,HIGH
345843,Advik Vasa,Sales,Sales Executive,63,69.68,87.01,3.6,81.33,42,4.3,9,No,80.37,HIGH
173292,Inaaya  Sehgal,Marketing,Content Strategist,66,67.12,79.81,4.9,88.21,41,5.0,19,No,88.74,HIGH
199980,Onkar Kari,HR,HR Manager,87,64.8,77.71,4.9,78.75,38,3.1,2,No,77.65,HIGH
964680,Amira Dhingra,Finance,Financial Analyst,76,60.28,98.92,3.8,70.06,38,3.2,24,No,74.83,MEDIUM
291931,Lakshay Dara,IT,Data Analyst,90,72.39,83.11,3.6,86.26,45,3.3,7,No,77.34,HIGH
765431,Rhea Dhar,IT,Cybersecurity Specialist,70,83.01,78.78,4.6,75.91,42,3.8,13,No,80.43,HIGH
180633,Emir Sood,Finance,Auditor,68,62.64,90.03,4.8,89.23,41,4.7,24,No,89.04,HIGH
450996,Akarsh Suri,IT,Cybersecurity Specialist,70,68.39,92.57,4.0,88.34,38,3.3,12,No,81.05,HIGH
457604,Saira Kothari,Finance,Financial Analyst,70,86.42,75.65,4.9,73.51,36,4.0,26,No,81.43,HIGH
787273,Vritika Ram,Marketing,Marketing Executive,73,65.57,86.93,4.8,81.61,47,4.4,18,No,85.23,HIGH
333080,Anya Aggarwal,Sales,Business Development,62,64.09,78.52,5.0,77.08,50,3.0,1,No,77.24,HIGH
173380,Ishita Apte,HR,HR Manager,63,63.17,97.46,3.7,99.89,36,4.2,10,No,87.38,HIGH
141444,Shlok Mahajan,Finance,Financial Analyst,86,73.3,76.0,4.0,93.94,53,4.8,17,Yes,85.91,HIGH
579568,Adah Bobal,Finance,Financial Analyst,54,71.48,99.93,4.9,92.17,47,3.1,28,No,86.79,HIGH
890588,Kashvi Rajagopal,HR,HR Manager,60,65.14,84.35,3.3,86.8,40,4.0,9,No,78.62,HIGH
478721,Zaina Kaul,Sales,Business Development,77,73.85,79.5,3.4,99.91,48,3.9,2,No,82.46,HIGH
138783,Yashvi Bala,Sales,Sales Executive,51,81.66,85.85,3.5,89.49,47,4.2,28,No,82.98,HIGH
799194,Trisha Mane,Sales,Business Development,79,81.75,83.34,4.2,77.99,42,4.2,20,No,81.84,HIGH
768548,Hrishita Bose,IT,Data Analyst,89,71.37,83.27,3.3,95.65,53,4.9,2,Yes,85.29,HIGH
827716,Jivika Sur,HR,Employee Relations,72,61.52,88.31,4.8,82.1,35,4.4,2,No,85.24,HIGH
898660,Sara Bal,Marketing,Content Strategist,56,72.73,94.33,4.5,96.57,36,4.5,17,No,91.11,HIGH
255208,Sumer Kothari,Finance,Financial Analyst,54,87.0,96.19,3.7,88.56,42,4.7,6,No,88.11,HIGH
533724,Jhanvi Dutta,Marketing,Marketing Executive,91,68.31,97.47,4.0,81.83,48,3.5,24,No,80.87,HIGH
893853,Dhruv Gera,Marketing,Marketing Executive,56,69.85,76.34,5.0,86.23,48,5.0,3,No,88.12,HIGH
875893,Anvi Sharaf,Marketing,Content Strategist,54,82.51,79.14,3.3,95.01,36,4.4,9,No,83.38,HIGH
686767,Jiya Tara,Marketing,SEO Specialist,77,82.95,77.99,3.0,90.98,46,3.0,6,No,75.19,HIGH
654944,Zoya Comar,Finance,Financial Analyst,100,67.4,90.07,4.6,76.46,46,3.4,27,No,79.69,HIGH
198144,Akarsh Sridhar,Marketing,SEO Specialist,53,76.17,91.57,4.3,81.33,41,4.5,15,No,85.53,HIGH
657491,Advik Banik,Sales,Account Manager,78,91.64,80.76,4.7,85.59,44,3.2,5,No,82.59,HIGH
995196,Onkar Kumar,Finance,Auditor,58,88.69,80.7,4.3,96.93,51,3.4,24,No,84.89,HIGH
549110,Aayush Bakshi,IT,Cybersecurity Specialist,64,91.18,97.91,4.7,80.29,41,3.7,8,No,86.39,HIGH
630173,Zaina Mahajan,Sales,Sales Executive,69,65.83,78.41,4.8,94.34,41,4.7,16,No,88.57,HIGH
760494,Mohanlal Dhillon,Sales,Business Development,61,79.54,80.52,4.6,78.0,42,4.9,21,No,85.46,HIGH
473877,Lagan Sant,IT,Cybersecurity Specialist,93,61.8,76.32,3.0,95.16,51,4.5,28,Yes,79.99,HIGH
971452,Priyansh Sibal,Marketing,Content Strategist,80,66.32,80.47,3.3,79.44,50,4.4,21,No,77.36,HIGH
689871,Kabir Ganesh,HR,Employee Relations,57,67.74,92.94,3.7,87.63,36,4.4,28,No,84.05,HIGH
833957,Jivin Bansal,Finance,Accountant,67,70.68,77.3,4.4,85.32,40,3.6,11,No,80.12,HIGH
460684,Aaryahi Wadhwa,Finance,Accountant,59,64.54,84.1,4.9,93.52,41,3.8,7,No,86.13,HIGH
662418,Sana Sandal,Sales,Business Development,76,78.49,86.37,3.9,79.76,53,3.9,18,No,80.25,HIGH
156721,Mehul Hegde,Finance,Accountant,88,92.8,88.46,3.7,92.93,36,3.8,14,No,84.85,HIGH
516645,Indrans Dasgupta,IT,Data Analyst,57,94.46,80.62,3.6,70.23,49,4.3,13,No,78.24,HIGH
850144,Kartik Chaudhry,Finance,Accountant,51,90.63,91.88,4.7,89.34,36,4.1,2,No,89.44,HIGH
728174,Bhamini Gopal,IT,Cybersecurity Specialist,76,63.14,91.44,3.3,81.08,49,4.6,10,No,80.53,HIGH
804602,Trisha Chacko,Finance,Auditor,51,63.33,95.02,4.6,70.08,53,3.1,10,No,77.16,HIGH
776038,Lavanya Keer,Marketing,Content Strategist,55,76.17,79.92,4.5,87.0,39,4.9,18,No,87.3,HIGH
580567,Nitara Som,Sales,Account Manager,94,91.17,84.44,3.1,78.29,46,4.8,9,Yes,81.09,HIGH
799013,Ela Dutt,Finance,Accountant,79,89.42,98.19,4.4,86.44,40,3.6,25,No,86.51,HIGH
444563,Arhaan Dalal,IT,Software Engineer,62,92.04,89.72,4.8,72.65,37,3.2,13,No,80.94,HIGH
516622,Madhup Balasubramanian,Finance,Auditor,63,66.55,97.72,5.0,77.92,37,5.0,20,No,89.58,HIGH
287528,Abram Yohannan,Sales,Business Development,75,92.15,86.71,4.9,90.2,53,3.1,7,No,85.62,HIGH
773149,Ivan Wadhwa,Sales,Account Manager,50,67.79,97.38,4.3,79.61,42,3.5,7,No,81.34,HIGH
873076,Nayantara Sant,Marketing,SEO Specialist,64,65.9,96.78,4.0,90.32,40,4.0,13,No,85.04,HIGH
695478,Shalv Divan,Finance,Financial Analyst,57,62.0,92.22,5.0,82.12,35,4.2,30,No,86.08,HIGH
785822,Vihaan Saraf,HR,Recruitment Specialist,54,79.95,76.37,4.1,76.4,46,3.6,25,No,76.99,HIGH
848431,Inaaya  Dixit,Finance,Financial Analyst,53,89.94,82.49,4.1,92.24,50,4.6,17,No,87.96,HIGH
947730,Hansh Mammen,Finance,Accountant,83,79.41,82.63,3.3,91.15,48,4.4,8,No,82.61,HIGH
750748,Uthkarsh Date,HR,HR Manager,78,60.67,97.9,3.2,99.68,35,4.2,15,No,85.15,HIGH
685630,Zoya Sarkar,IT,Software Engineer,56,77.42,77.94,3.4,89.51,43,3.6,2,No,78.18,HIGH
300363,Emir Ratta,IT,Cybersecurity Specialist,84,62.0,82.87,4.6,75.13,49,3.5,25,No,77.71,HIGH
767323,Heer Brar,Finance,Accountant,54,70.83,97.4,5.0,81.85,48,3.9,0,No,86.72,HIGH
986166,Badal Bakshi,Finance,Financial Analyst,55,61.55,92.04,4.1,88.02,49,4.7,11,No,86.17,HIGH
398341,Bhavin Sankaran,Marketing,SEO Specialist,56,70.38,82.99,4.2,84.6,55,3.3,18,No,79.02,HIGH
577304,Advik Bala,IT,Software Engineer,69,70.35,86.36,3.3,95.32,37,5.0,13,No,86.1,HIGH
497843,Pihu Bhatt,IT,Data Analyst,95,77.13,79.39,3.2,94.65,47,3.9,6,No,80.39,HIGH
930699,Sara Roy,IT,Cybersecurity Specialist,58,65.22,96.92,3.2,99.73,51,4.7,0,No,87.42,HIGH
439247,Anvi Garg,Finance,Accountant,98,67.26,97.22,3.2,91.79,47,3.4,20,No,80.11,HIGH
482548,Seher Choudhary,Finance,Auditor,84,68.74,89.62,3.6,76.71,54,3.7,14,No,77.01,HIGH
916163,Ahana  Apte,HR,Recruitment Specialist,85,85.5,85.77,3.6,82.81,53,4.1,19,No,81.35,HIGH
258496,Romil Suresh,Finance,Accountant,50,66.79,86.57,3.4,92.18,49,3.9,22,No,80.85,HIGH
650162,Aradhya Varghese,Marketing,SEO Specialist,77,75.0,81.24,4.0,91.16,54,3.5,0,No,81.1,HIGH
914105,Kiaan Dhar,Marketing,Content Strategist,93,85.06,75.33,4.0,74.8,44,3.3,27,No,75.21,HIGH
823308,Lavanya Korpal,Sales,Account Manager,82,86.07,79.25,3.2,88.51,46,3.8,1,No,79.01,HIGH
130399,Anvi Lad,Finance,Accountant,89,70.52,95.83,4.5,96.93,49,4.5,16,Yes,91.3,HIGH
111623,Alia Dugal,HR,Employee Relations,54,63.24,92.94,4.9,86.19,53,4.8,14,No,89.57,HIGH
492236,Yuvraj  Kale,Sales,Business Development,54,60.27,89.79,5.0,97.46,39,4.2,10,No,90.02,HIGH
313636,Jayesh Doctor,Finance,Auditor,66,89.49,79.51,3.1,71.51,41,3.7,30,No,73.5,MEDIUM
444361,Shanaya Hegde,Sales,Sales Executive,64,86.09,94.27,3.7,70.31,44,3.3,1,No,76.56,HIGH
738370,Ivana Acharya,Marketing,SEO Specialist,77,63.44,84.05,4.0,98.26,44,3.1,18,No,81.03,HIGH
775296,Anay Chahal,Finance,Accountant,77,61.4,98.68,3.7,88.34,47,3.5,3,No,81.18,HIGH
692874,Shaan Tripathi,Finance,Financial Analyst,68,88.78,86.48,4.3,84.68,53,3.4,22,No,82.38,HIGH
320741,Aaina Karnik,Finance,Auditor,99,81.46,90.85,4.2,74.16,41,4.6,12,Yes,83.76,HIGH
938248,Himmat Kala,Sales,Sales Executive,99,68.84,77.78,3.5,92.8,49,4.6,3,Yes,82.68,HIGH
789914,Madhav Solanki,Marketing,SEO Specialist,65,67.49,92.97,3.3,85.53,52,4.8,23,No,83.4,HIGH
206331,Shaan Goel,HR,Recruitment Specialist,61,88.35,94.57,3.5,94.9,44,3.4,10,No,83.82,HIGH
854221,Tara Kara,Sales,Sales Executive,87,65.22,90.09,3.9,82.64,41,3.6,2,No,79.33,HIGH
365428,Shalv Koshy,Sales,Sales Executive,93,76.36,77.14,4.3,72.51,47,4.2,1,Yes,78.82,HIGH
863275,Devansh Khurana,HR,HR Manager,53,64.93,91.83,3.7,93.99,38,3.9,19,No,83.46,HIGH
981069,Mannat Gola,Sales,Sales Executive,65,74.44,80.9,4.3,75.11,41,4.0,24,No,79.36,HIGH
774417,Samaira Ramanathan,Finance,Financial Analyst,60,80.91,85.12,4.2,90.9,51,3.6,18,No,83.58,HIGH
311532,Drishya Bakshi,HR,HR Manager,100,71.44,76.66,3.1,87.05,44,4.2,16,Yes,77.79,HIGH
551576,Shlok Acharya,Sales,Account Manager,64,66.63,82.64,3.4,74.94,50,5.0,20,No,79.27,HIGH
606751,Tara Balay,Marketing,Content Strategist,95,88.98,98.95,3.6,80.39,41,4.6,11,Yes,85.6,HIGH
637720,Dhanuk Sankaran,IT,Cybersecurity Specialist,60,87.62,93.99,4.4,83.12,54,3.3,10,No,83.3,HIGH
287020,Pranay Chad,HR,Recruitment Specialist,98,68.69,93.47,4.7,85.35,42,3.4,27,No,83.57,HIGH
860665,Dharmajan Warrior,Sales,Sales Executive,85,92.58,89.4,3.8,79.95,47,3.6,2,No,80.72,HIGH
405395,Amani Raj,Marketing,Content Strategist,62,71.49,75.5,3.8,74.01,51,3.4,27,No,73.25,MEDIUM
879655,Indrans Lala,Marketing,Marketing Executive,89,81.56,87.64,4.0,89.0,51,4.2,30,Yes,85.18,HIGH
325377,Aarav Mall,Sales,Sales Executive,79,80.56,78.11,4.5,89.9,55,4.6,25,No,87.05,HIGH
407161,Kavya Ganesh,Sales,Account Manager,75,94.95,89.05,4.8,80.4,37,4.9,15,No,90.22,HIGH
678248,Ryan Banerjee,Sales,Sales Executive,80,62.33,93.04,4.9,73.45,45,4.8,12,No,85.68,HIGH
911534,Advik Barad,Sales,Account Manager,60,92.79,92.46,4.4,74.35,54,4.9,30,No,87.28,HIGH
866073,Advik Savant,Finance,Financial Analyst,90,85.37,81.38,4.6,77.69,43,3.3,26,No,79.72,HIGH
697851,Ojas Kannan,IT,Software Engineer,86,91.94,81.33,3.8,99.77,38,5.0,2,Yes,90.59,HIGH
611732,Zaina Lad,IT,Data Analyst,83,81.53,85.15,4.5,98.48,53,4.4,0,No,90.33,HIGH
541482,Renee Goel,Marketing,Marketing Executive,91,93.73,81.45,4.9,86.07,37,3.7,8,No,85.88,HIGH
984886,Akarsh Sandhu,IT,Cybersecurity Specialist,60,80.1,95.99,4.6,96.71,37,3.6,8,No,89.02,HIGH
874551,Trisha Saraf,HR,HR Manager,100,83.64,85.27,4.8,90.61,52,3.8,27,No,87.0,HIGH
208522,Sumer Suri,Marketing,Marketing Executive,80,69.22,87.12,4.5,97.9,52,3.9,7,No,87.32,HIGH
216837,Charvi Thaker,Sales,Business Development,91,62.62,75.16,4.1,86.29,50,4.9,3,Yes,83.18,HIGH
240533,Abram Rajan,IT,Software Engineer,78,94.19,76.64,3.9,97.15,45,4.9,29,No,89.09,HIGH
942605,Ehsaan Malhotra,IT,Cybersecurity Specialist,98,70.12,89.24,4.6,96.26,47,3.8,10,No,87.34,HIGH
687520,Ivan Boase,HR,HR Manager,92,69.79,80.22,3.6,85.61,37,3.2,21,No,75.91,HIGH
946565,Divit Doctor,Finance,Auditor,88,61.45,76.25,4.1,89.47,51,3.6,9,No,79.04,HIGH
798459,Madhup Ganguly,HR,HR Manager,99,61.37,97.88,3.7,73.84,55,4.3,12,Yes,79.87,HIGH
614698,Romil Ghosh,Sales,Account Manager,53,68.66,88.71,4.2,98.44,40,4.2,12,No,87.74,HIGH
675967,Advik Kala,Sales,Account Manager,81,77.73,77.89,4.6,84.85,44,3.2,27,No,80.01,HIGH
952094,Renee Gara,Finance,Financial Analyst,67,70.91,91.78,3.7,88.47,53,3.5,7,No,80.79,HIGH
146318,Armaan Chad,Sales,Sales Executive,69,66.53,98.4,4.3,73.14,36,4.2,11,No,82.28,HIGH
324224,Kimaya Kala,Finance,Auditor,61,70.17,78.35,4.3,81.49,52,3.7,9,No,79.13,HIGH
796248,Zaina Lala,Finance,Accountant,67,83.44,82.88,3.5,74.89,40,5.0,26,No,81.39,HIGH
336947,Eshani Dubey,IT,Software Engineer,64,60.47,98.02,3.4,74.75,36,3.7,15,No,76.48,HIGH
608162,Mahika Basu,HR,Recruitment Specialist,71,62.28,85.46,4.3,78.88,49,3.8,22,No,79.38,HIGH
151746,Kavya Garg,Sales,Business Development,70,68.41,82.39,3.5,95.7,53,4.5,29,No,84.03,HIGH
838557,Purab Upadhyay,HR,Recruitment Specialist,77,83.01,83.68,4.6,85.45,49,4.9,21,No,88.67,HIGH
479240,Adah Khare,Finance,Accountant,60,73.23,97.62,4.9,74.74,44,3.4,6,No,82.47,HIGH
990952,Chirag Kapadia,Finance,Auditor,60,90.9,84.54,4.8,98.34,45,3.3,30,No,87.9,HIGH
407575,Nitara Srivastava,Finance,Auditor,54,86.56,76.5,4.3,73.1,48,4.4,29,No,80.69,HIGH
291280,Ivana Bhat,Sales,Business Development,76,76.04,81.02,4.2,99.72,37,4.0,13,No,86.52,HIGH
994582,Ela Iyer,Sales,Sales Executive,91,84.14,99.06,3.3,88.79,47,4.1,19,Yes,84.46,HIGH
324408,Tushar Sunder,IT,Cybersecurity Specialist,98,85.77,81.1,4.2,88.51,52,4.1,15,Yes,84.55,HIGH
318462,Dhanush Boase,Sales,Sales Executive,69,80.88,90.52,4.8,84.81,46,4.3,26,No,88.04,HIGH
129907,Advika Sani,Finance,Financial Analyst,90,60.34,90.98,4.9,88.0,51,4.4,25,Yes,87.83,HIGH
267605,Hrishita Lad,HR,Employee Relations,96,77.62,98.31,3.4,79.17,39,5.0,16,Yes,84.78,HIGH
395954,Sumer Sami,IT,Software Engineer,52,93.7,91.69,3.2,81.96,55,4.1,7,No,81.5,HIGH
886718,Samaira Uppal,Marketing,Content Strategist,54,71.83,83.82,4.4,71.01,45,4.0,30,No,78.85,HIGH
990214,Samarth Chhabra,Sales,Account Manager,81,68.29,98.55,4.8,85.9,36,3.3,13,No,84.71,HIGH
913309,Kiaan Sura,Marketing,Marketing Executive,59,85.21,88.06,3.1,92.45,44,4.6,27,No,84.67,HIGH
838806,Neysa Choudhary,Sales,Business Development,50,85.61,77.45,4.4,75.79,44,3.4,11,No,77.99,HIGH
201801,Dhanuk Varghese,Finance,Financial Analyst,60,65.61,75.73,3.5,99.89,36,4.7,22,No,84.47,HIGH
354506,Elakshi Venkataraman,HR,Recruitment Specialist,84,83.64,88.82,3.8,70.62,42,3.8,0,No,77.71,HIGH
249848,Mamooty Bansal,HR,HR Manager,56,60.42,92.4,4.2,70.71,40,4.2,19,No,79.34,HIGH
285059,Jayant Bora,Finance,Financial Analyst,74,65.73,80.49,3.7,73.23,40,4.5,29,No,77.44,HIGH
885249,Kabir Bava,IT,Data Analyst,51,93.91,79.82,3.5,93.86,43,4.4,16,No,85.11,HIGH
656715,Parinaaz Kumar,Marketing,SEO Specialist,62,89.09,99.72,3.5,74.72,44,3.3,10,No,78.47,HIGH
841243,Ahana  Venkataraman,Finance,Financial Analyst,78,94.54,76.02,4.9,78.22,42,3.2,25,No,80.52,HIGH
155357,Onkar Borde,Sales,Business Development,69,83.75,99.26,3.4,90.62,42,3.2,22,No,81.81,HIGH
724113,Uthkarsh Bir,HR,Employee Relations,56,88.87,76.1,3.9,81.81,47,4.2,7,No,81.05,HIGH
839838,Alia Sarna,Marketing,SEO Specialist,73,65.52,81.01,4.6,76.9,45,4.2,16,No,81.02,HIGH
935427,Amira Krishnan,IT,Software Engineer,67,60.96,93.05,3.5,95.34,53,4.6,1,No,85.71,HIGH
572989,Urvi Boase,IT,Software Engineer,85,75.37,94.12,4.4,98.96,47,3.9,18,No,89.25,HIGH
664518,Diya Chaudhari,Sales,Account Manager,95,77.86,89.83,3.3,72.06,37,4.2,25,Yes,77.37,HIGH
107620,Lakshay Basu,Finance,Financial Analyst,78,82.06,80.62,4.9,97.4,52,3.4,16,No,86.75,HIGH
679054,Nirvi Keer,HR,HR Manager,79,63.57,96.78,4.3,75.23,45,5.0,4,No,85.48,HIGH
938445,Miraan Sundaram,Marketing,Marketing Executive,89,60.58,88.49,3.2,90.42,51,3.8,16,No,78.88,HIGH
509889,Vanya Chokshi,HR,Recruitment Specialist,82,86.95,85.19,4.4,85.47,45,4.7,27,No,87.77,HIGH
523438,Rati Chaudhry,Marketing,Content Strategist,85,72.67,93.86,3.8,74.53,37,3.4,12,No,77.2,HIGH
133139,Misha Keer,Marketing,SEO Specialist,80,89.98,97.25,3.5,91.45,37,4.2,23,No,86.68,HIGH
639139,Nishith Sami,Finance,Auditor,78,76.52,88.93,4.0,91.36,46,5.0,25,No,88.85,HIGH
941605,Nitara Kota,Marketing,SEO Specialist,77,76.94,76.77,3.0,91.97,47,3.4,29,No,76.24,HIGH
152116,Neelofar Mander,Marketing,Content Strategist,73,88.14,75.8,3.8,83.24,46,4.7,6,No,82.95,HIGH
271877,Ishita Tiwari,Sales,Account Manager,74,90.54,96.22,4.8,87.75,40,4.9,27,No,93.42,HIGH
276713,Anika Dara,IT,Software Engineer,57,62.13,95.31,3.9,93.46,40,3.2,0,No,81.71,HIGH
794709,Mamooty Ganesh,Sales,Business Development,91,61.91,97.15,3.3,76.73,42,3.7,21,No,76.64,HIGH
100468,Arhaan Kibe,Finance,Accountant,81,74.25,91.3,4.3,72.36,52,3.1,4,No,76.99,HIGH
735215,Arnav Dar,Sales,Sales Executive,88,94.23,84.68,4.7,83.45,55,3.3,20,No,83.39,HIGH
973328,Piya Devan,IT,Cybersecurity Specialist,50,86.42,87.67,3.2,75.59,40,3.6,11,No,76.05,HIGH
977794,Neelofar Venkatesh,HR,HR Manager,61,65.1,94.27,4.8,91.36,43,3.5,13,No,85.97,HIGH
200096,Lakshit Kaur,HR,Recruitment Specialist,50,65.3,86.42,4.1,94.41,48,3.6,6,No,82.94,HIGH
188252,Navya Sekhon,Marketing,SEO Specialist,80,68.4,84.47,3.7,86.81,53,4.1,21,No,80.98,HIGH
191426,Mamooty Buch,Marketing,Content Strategist,70,69.13,76.34,4.6,84.07,53,3.7,25,No,80.6,HIGH
179927,Rohan Keer,Marketing,Content Strategist,99,61.05,80.52,4.1,82.41,43,4.4,5,Yes,80.93,HIGH
746698,Ishaan Jaggi,Sales,Sales Executive,56,74.48,80.98,3.9,83.59,40,3.5,25,No,78.32,HIGH
507375,Ehsaan Tank,Sales,Business Development,95,85.65,81.78,3.0,92.61,37,3.9,8,No,80.3,HIGH
632142,Misha Malhotra,Finance,Accountant,85,60.63,80.38,4.3,99.63,55,4.4,30,No,86.83,HIGH
591425,Abram Gupta,Sales,Business Development,51,62.37,91.29,3.9,73.36,36,3.2,4,No,74.9,MEDIUM
708022,Purab Borde,Finance,Financial Analyst,58,82.98,86.58,3.6,83.46,47,4.8,28,No,84.25,HIGH
571673,Rhea Dixit,Marketing,Marketing Executive,70,93.7,84.74,4.6,83.91,44,3.7,16,No,84.69,HIGH
791553,Taran Dutta,HR,HR Manager,80,70.07,76.95,4.0,91.85,36,4.4,1,No,83.55,HIGH
437116,Zoya Badami,IT,Software Engineer,74,62.43,99.23,3.6,78.64,35,3.5,13,No,78.08,HIGH
217243,Jayan Ganguly,Sales,Business Development,75,91.25,98.64,4.4,75.0,45,3.8,24,No,84.15,HIGH
872776,Dhruv Randhawa,IT,Software Engineer,91,91.21,88.35,3.5,88.64,43,3.1,30,No,79.78,HIGH
698265,Anahita Chandra,HR,HR Manager,57,67.12,94.29,4.1,78.73,39,3.5,24,No,79.59,HIGH
455357,Purab Kaur,IT,Data Analyst,69,82.27,83.35,3.7,86.52,49,4.4,0,No,83.25,HIGH
765186,Taimur Dugar,Marketing,SEO Specialist,59,62.92,96.48,4.4,71.33,55,3.4,22,No,78.19,HIGH
713395,Biju Lanka,IT,Data Analyst,95,92.28,85.18,3.4,91.15,37,3.7,0,No,82.01,HIGH
378413,Ira Wagle,Finance,Financial Analyst,91,67.0,91.92,4.1,78.3,39,4.2,2,Yes,81.77,HIGH
